"Parent1"	"Parent2"	"Offspring"	"Cross.Type"	"SNPs"	"GD"
"Chang.Bai.Mountain.4"	"Offspring.08"	"Chang.Bai.Mountain.5"	"outcross"	311	0.0723472668810289
"Chang.Bai.Mountain.4"	"Offspring.08"	"Tatyana"	"outcross"	311	0.0884244372990354
"Chang.Bai.Mountain.4"	"Offspring.08"	"Dumbarton.Oaks.BG"	"outcross"	311	0.194533762057878
"Chang.Bai.Mountain.4"	"Offspring.08"	"X74.32"	"outcross"	310	0.188709677419355
"Chang.Bai.Mountain.4"	"Offspring.08"	"DACT.218"	"outcross"	294	0.217687074829932
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.01"	"outcross"	311	0.110932475884244
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.02"	"outcross"	305	0.118032786885246
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.03"	"outcross"	311	0.133440514469453
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.04"	"outcross"	311	0.147909967845659
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.05"	"outcross"	295	0.130508474576271
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.06"	"outcross"	310	0.145161290322581
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.07"	"outcross"	310	0.114516129032258
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.09"	"outcross"	310	0.104838709677419
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.10"	"outcross"	311	0.15112540192926
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.11"	"outcross"	311	0.14951768488746
"Chang.Bai.Mountain.4"	"Offspring.08"	"Offspring.12"	"outcross"	311	0.157556270096463
"Chang.Bai.Mountain.4"	"Offspring.08"	"CACT.105.107"	"outcross"	311	0.0980707395498392
"Chang.Bai.Mountain.4"	"Offspring.08"	"Ogden.Point"	"outcross"	310	0.169354838709677
"Chang.Bai.Mountain.4"	"Offspring.08"	"Meader"	"outcross"	310	0.0983870967741935
"Chang.Bai.Mountain.4"	"Offspring.08"	"Langer"	"outcross"	310	0.161290322580645
"Chang.Bai.Mountain.4"	"Offspring.09"	"Chang.Bai.Mountain.5"	"outcross"	313	0.0798722044728434
"Chang.Bai.Mountain.4"	"Offspring.09"	"Tatyana"	"outcross"	313	0.0894568690095847
"Chang.Bai.Mountain.4"	"Offspring.09"	"Dumbarton.Oaks.BG"	"outcross"	313	0.198083067092652
"Chang.Bai.Mountain.4"	"Offspring.09"	"X74.32"	"outcross"	313	0.185303514376997
"Chang.Bai.Mountain.4"	"Offspring.09"	"DACT.218"	"outcross"	296	0.236486486486486
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.01"	"outcross"	313	0.116613418530351
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.02"	"outcross"	307	0.120521172638436
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.03"	"outcross"	313	0.137380191693291
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.04"	"outcross"	313	0.153354632587859
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.05"	"outcross"	302	0.125827814569536
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.06"	"outcross"	311	0.147909967845659
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.07"	"outcross"	312	0.112179487179487
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.08"	"outcross"	307	0.100977198697068
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.10"	"outcross"	313	0.153354632587859
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.11"	"outcross"	313	0.164536741214058
"Chang.Bai.Mountain.4"	"Offspring.09"	"Offspring.12"	"outcross"	313	0.154952076677316
"Chang.Bai.Mountain.4"	"Offspring.09"	"CACT.105.107"	"outcross"	313	0.115015974440895
"Chang.Bai.Mountain.4"	"Offspring.09"	"Ogden.Point"	"outcross"	312	0.150641025641026
"Chang.Bai.Mountain.4"	"Offspring.09"	"Meader"	"outcross"	312	0.0993589743589744
"Chang.Bai.Mountain.4"	"Offspring.09"	"Langer"	"outcross"	312	0.173076923076923
"Chang.Bai.Mountain.4"	"Offspring.10"	"Chang.Bai.Mountain.5"	"outcross"	355	0.0549295774647887
"Chang.Bai.Mountain.4"	"Offspring.10"	"Tatyana"	"outcross"	355	0.105633802816901
"Chang.Bai.Mountain.4"	"Offspring.10"	"Dumbarton.Oaks.BG"	"outcross"	355	0.223943661971831
"Chang.Bai.Mountain.4"	"Offspring.10"	"X74.32"	"outcross"	355	0.132394366197183
"Chang.Bai.Mountain.4"	"Offspring.10"	"DACT.218"	"outcross"	342	0.210526315789474
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.01"	"outcross"	354	0.132768361581921
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.02"	"outcross"	351	0.136752136752137
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.03"	"outcross"	355	0.150704225352113
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.04"	"outcross"	355	0.12112676056338
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.05"	"outcross"	337	0.111275964391691
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.06"	"outcross"	354	0.129943502824859
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.07"	"outcross"	355	0.166197183098592
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.08"	"outcross"	351	0.185185185185185
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.09"	"outcross"	354	0.187853107344633
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.11"	"outcross"	354	0.0988700564971751
"Chang.Bai.Mountain.4"	"Offspring.10"	"Offspring.12"	"outcross"	355	0.114084507042254
"Chang.Bai.Mountain.4"	"Offspring.10"	"CACT.105.107"	"outcross"	353	0.114730878186969
"Chang.Bai.Mountain.4"	"Offspring.10"	"Ogden.Point"	"outcross"	354	0.245762711864407
"Chang.Bai.Mountain.4"	"Offspring.10"	"Meader"	"outcross"	354	0.110169491525424
"Chang.Bai.Mountain.4"	"Offspring.10"	"Langer"	"outcross"	355	0.176056338028169
"Chang.Bai.Mountain.4"	"Offspring.11"	"Chang.Bai.Mountain.5"	"outcross"	342	0.0599415204678363
"Chang.Bai.Mountain.4"	"Offspring.11"	"Tatyana"	"outcross"	342	0.100877192982456
"Chang.Bai.Mountain.4"	"Offspring.11"	"Dumbarton.Oaks.BG"	"outcross"	342	0.228070175438596
"Chang.Bai.Mountain.4"	"Offspring.11"	"X74.32"	"outcross"	341	0.117302052785924
"Chang.Bai.Mountain.4"	"Offspring.11"	"DACT.218"	"outcross"	322	0.211180124223602
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.01"	"outcross"	341	0.124633431085044
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.02"	"outcross"	336	0.130952380952381
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.03"	"outcross"	342	0.14766081871345
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.04"	"outcross"	342	0.12280701754386
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.05"	"outcross"	327	0.111620795107034
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.06"	"outcross"	340	0.119117647058824
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.07"	"outcross"	341	0.173020527859238
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.08"	"outcross"	338	0.180473372781065
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.09"	"outcross"	341	0.195014662756598
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.10"	"outcross"	341	0.092375366568915
"Chang.Bai.Mountain.4"	"Offspring.11"	"Offspring.12"	"outcross"	342	0.0964912280701754
"Chang.Bai.Mountain.4"	"Offspring.11"	"CACT.105.107"	"outcross"	340	0.114705882352941
"Chang.Bai.Mountain.4"	"Offspring.11"	"Ogden.Point"	"outcross"	341	0.256598240469208
"Chang.Bai.Mountain.4"	"Offspring.11"	"Meader"	"outcross"	341	0.107038123167155
"Chang.Bai.Mountain.4"	"Offspring.11"	"Langer"	"outcross"	342	0.169590643274854
"Chang.Bai.Mountain.4"	"Offspring.12"	"Chang.Bai.Mountain.5"	"outcross"	331	0.040785498489426
"Chang.Bai.Mountain.4"	"Offspring.12"	"Tatyana"	"outcross"	331	0.0966767371601208
"Chang.Bai.Mountain.4"	"Offspring.12"	"Dumbarton.Oaks.BG"	"outcross"	331	0.235649546827795
"Chang.Bai.Mountain.4"	"Offspring.12"	"X74.32"	"outcross"	331	0.125377643504532
"Chang.Bai.Mountain.4"	"Offspring.12"	"DACT.218"	"outcross"	312	0.219551282051282
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.01"	"outcross"	330	0.140909090909091
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.02"	"outcross"	327	0.13914373088685
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.03"	"outcross"	331	0.152567975830816
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.04"	"outcross"	331	0.13595166163142
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.05"	"outcross"	316	0.0886075949367089
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.06"	"outcross"	330	0.122727272727273
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.07"	"outcross"	330	0.162121212121212
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.08"	"outcross"	326	0.174846625766871
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.09"	"outcross"	330	0.174242424242424
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.10"	"outcross"	330	0.0924242424242424
"Chang.Bai.Mountain.4"	"Offspring.12"	"Offspring.11"	"outcross"	330	0.0803030303030303
"Chang.Bai.Mountain.4"	"Offspring.12"	"CACT.105.107"	"outcross"	330	0.1
"Chang.Bai.Mountain.4"	"Offspring.12"	"Ogden.Point"	"outcross"	330	0.253030303030303
"Chang.Bai.Mountain.4"	"Offspring.12"	"Meader"	"outcross"	329	0.106382978723404
"Chang.Bai.Mountain.4"	"Offspring.12"	"Langer"	"outcross"	331	0.182779456193353
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Chang.Bai.Mountain.5"	"outcross"	415	0.0831325301204819
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Tatyana"	"outcross"	415	0.0674698795180723
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Dumbarton.Oaks.BG"	"outcross"	415	0.25421686746988
"Chang.Bai.Mountain.4"	"CACT.105.107"	"X74.32"	"outcross"	414	0.223429951690821
"Chang.Bai.Mountain.4"	"CACT.105.107"	"DACT.218"	"outcross"	394	0.248730964467005
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.01"	"outcross"	414	0.158212560386473
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.02"	"outcross"	409	0.176039119804401
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.03"	"outcross"	415	0.171084337349398
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.04"	"outcross"	415	0.181927710843374
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.05"	"outcross"	399	0.155388471177945
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.06"	"outcross"	413	0.165859564164649
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.07"	"outcross"	414	0.193236714975845
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.08"	"outcross"	410	0.191463414634146
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.09"	"outcross"	414	0.205314009661836
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.10"	"outcross"	414	0.171497584541063
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.11"	"outcross"	414	0.176328502415459
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Offspring.12"	"outcross"	415	0.175903614457831
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Ogden.Point"	"outcross"	414	0.278985507246377
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Meader"	"outcross"	414	0.0942028985507246
"Chang.Bai.Mountain.4"	"CACT.105.107"	"Langer"	"outcross"	414	0.208937198067633
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Chang.Bai.Mountain.5"	"outcross"	274	0.151459854014599
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Tatyana"	"outcross"	274	0.113138686131387
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Dumbarton.Oaks.BG"	"outcross"	274	0.133211678832117
"Chang.Bai.Mountain.4"	"Ogden.Point"	"X74.32"	"outcross"	273	0.141025641025641
"Chang.Bai.Mountain.4"	"Ogden.Point"	"DACT.218"	"outcross"	255	0.201960784313725
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.01"	"outcross"	274	0.0784671532846715
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.02"	"outcross"	271	0.0756457564575646
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.03"	"outcross"	274	0.0875912408759124
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.04"	"outcross"	274	0.147810218978102
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.05"	"outcross"	266	0.12218045112782
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.06"	"outcross"	273	0.119047619047619
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.07"	"outcross"	273	0.0750915750915751
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.08"	"outcross"	268	0.0932835820895522
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.09"	"outcross"	273	0.0787545787545788
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.10"	"outcross"	274	0.156934306569343
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.11"	"outcross"	274	0.171532846715328
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Offspring.12"	"outcross"	274	0.178832116788321
"Chang.Bai.Mountain.4"	"Ogden.Point"	"CACT.105.107"	"outcross"	274	0.14963503649635
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Meader"	"outcross"	272	0.108455882352941
"Chang.Bai.Mountain.4"	"Ogden.Point"	"Langer"	"outcross"	273	0.148351648351648
"Chang.Bai.Mountain.4"	"Meader"	"Chang.Bai.Mountain.5"	"outcross"	446	0.112107623318386
"Chang.Bai.Mountain.4"	"Meader"	"Tatyana"	"outcross"	445	0.1
"Chang.Bai.Mountain.4"	"Meader"	"Dumbarton.Oaks.BG"	"outcross"	446	0.237668161434978
"Chang.Bai.Mountain.4"	"Meader"	"X74.32"	"outcross"	445	0.213483146067416
"Chang.Bai.Mountain.4"	"Meader"	"DACT.218"	"outcross"	421	0.224465558194774
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.01"	"outcross"	445	0.156179775280899
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.02"	"outcross"	439	0.161731207289294
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.03"	"outcross"	446	0.154708520179372
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.04"	"outcross"	446	0.173766816143498
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.05"	"outcross"	428	0.158878504672897
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.06"	"outcross"	444	0.179054054054054
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.07"	"outcross"	445	0.20561797752809
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.08"	"outcross"	440	0.207954545454545
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.09"	"outcross"	445	0.208988764044944
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.10"	"outcross"	445	0.184269662921348
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.11"	"outcross"	445	0.186516853932584
"Chang.Bai.Mountain.4"	"Meader"	"Offspring.12"	"outcross"	446	0.198430493273543
"Chang.Bai.Mountain.4"	"Meader"	"CACT.105.107"	"outcross"	445	0.115730337078652
"Chang.Bai.Mountain.4"	"Meader"	"Ogden.Point"	"outcross"	445	0.264044943820225
"Chang.Bai.Mountain.4"	"Meader"	"Langer"	"outcross"	445	0.189887640449438
"Chang.Bai.Mountain.4"	"Langer"	"Chang.Bai.Mountain.5"	"outcross"	342	0.115497076023392
"Chang.Bai.Mountain.4"	"Langer"	"Tatyana"	"outcross"	342	0.10672514619883
"Chang.Bai.Mountain.4"	"Langer"	"Dumbarton.Oaks.BG"	"outcross"	342	0.190058479532164
"Chang.Bai.Mountain.4"	"Langer"	"X74.32"	"outcross"	341	0.159824046920821
"Chang.Bai.Mountain.4"	"Langer"	"DACT.218"	"outcross"	326	0.184049079754601
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.01"	"outcross"	341	0.111436950146628
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.02"	"outcross"	336	0.116071428571429
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.03"	"outcross"	342	0.131578947368421
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.04"	"outcross"	342	0.140350877192982
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.05"	"outcross"	326	0.131901840490798
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.06"	"outcross"	341	0.145161290322581
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.07"	"outcross"	341	0.168621700879765
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.08"	"outcross"	337	0.176557863501484
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.09"	"outcross"	341	0.189149560117302
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.10"	"outcross"	342	0.157894736842105
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.11"	"outcross"	341	0.153958944281525
"Chang.Bai.Mountain.4"	"Langer"	"Offspring.12"	"outcross"	342	0.179824561403509
"Chang.Bai.Mountain.4"	"Langer"	"CACT.105.107"	"outcross"	342	0.140350877192982
"Chang.Bai.Mountain.4"	"Langer"	"Ogden.Point"	"outcross"	341	0.224340175953079
"Chang.Bai.Mountain.4"	"Langer"	"Meader"	"outcross"	340	0.0955882352941176
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Chang.Bai.Mountain.4"	"self"	565	0.134513274336283
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Tatyana"	"self"	564	0.125886524822695
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Dumbarton.Oaks.BG"	"self"	565	0.242477876106195
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"X74.32"	"self"	565	0.226548672566372
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"DACT.218"	"self"	538	0.228624535315985
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.01"	"self"	564	0.205673758865248
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.02"	"self"	557	0.22262118491921
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.03"	"self"	565	0.22212389380531
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.04"	"self"	564	0.191489361702128
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.05"	"self"	538	0.176579925650558
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.06"	"self"	563	0.196269982238011
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.07"	"self"	565	0.179646017699115
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.08"	"self"	559	0.18515205724508
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.09"	"self"	562	0.192170818505338
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.10"	"self"	564	0.134751773049645
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.11"	"self"	564	0.136524822695035
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Offspring.12"	"self"	565	0.139823008849558
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"CACT.105.107"	"self"	564	0.143617021276596
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Ogden.Point"	"self"	564	0.266843971631206
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Meader"	"self"	560	0.11875
"Chang.Bai.Mountain.5"	"Chang.Bai.Mountain.5.1"	"Langer"	"self"	565	0.204424778761062
"Chang.Bai.Mountain.5"	"Tatyana"	"Chang.Bai.Mountain.4"	"outcross"	436	0.0951834862385321
"Chang.Bai.Mountain.5"	"Tatyana"	"Dumbarton.Oaks.BG"	"outcross"	436	0.237385321100917
"Chang.Bai.Mountain.5"	"Tatyana"	"X74.32"	"outcross"	436	0.220183486238532
"Chang.Bai.Mountain.5"	"Tatyana"	"DACT.218"	"outcross"	416	0.224759615384615
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.01"	"outcross"	435	0.190804597701149
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.02"	"outcross"	429	0.206293706293706
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.03"	"outcross"	436	0.19954128440367
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.04"	"outcross"	436	0.13302752293578
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.05"	"outcross"	414	0.121980676328502
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.06"	"outcross"	434	0.140552995391705
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.07"	"outcross"	436	0.169724770642202
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.08"	"outcross"	432	0.172453703703704
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.09"	"outcross"	435	0.177011494252874
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.10"	"outcross"	435	0.133333333333333
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.11"	"outcross"	435	0.133333333333333
"Chang.Bai.Mountain.5"	"Tatyana"	"Offspring.12"	"outcross"	436	0.137614678899083
"Chang.Bai.Mountain.5"	"Tatyana"	"CACT.105.107"	"outcross"	436	0.0860091743119266
"Chang.Bai.Mountain.5"	"Tatyana"	"Ogden.Point"	"outcross"	435	0.26551724137931
"Chang.Bai.Mountain.5"	"Tatyana"	"Meader"	"outcross"	432	0.0949074074074074
"Chang.Bai.Mountain.5"	"Tatyana"	"Langer"	"outcross"	436	0.189220183486239
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Chang.Bai.Mountain.4"	"outcross"	305	0.149180327868852
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Tatyana"	"outcross"	305	0.124590163934426
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"X74.32"	"outcross"	305	0.173770491803279
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"DACT.218"	"outcross"	286	0.132867132867133
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.01"	"outcross"	304	0.0789473684210526
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.02"	"outcross"	300	0.0916666666666667
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.03"	"outcross"	305	0.0885245901639344
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.04"	"outcross"	304	0.162828947368421
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.05"	"outcross"	289	0.141868512110727
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.06"	"outcross"	303	0.165016501650165
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.07"	"outcross"	305	0.10655737704918
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.08"	"outcross"	302	0.124172185430464
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.09"	"outcross"	302	0.130794701986755
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.10"	"outcross"	305	0.10327868852459
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.11"	"outcross"	305	0.10327868852459
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Offspring.12"	"outcross"	305	0.108196721311475
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"CACT.105.107"	"outcross"	305	0.137704918032787
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Ogden.Point"	"outcross"	304	0.157894736842105
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Meader"	"outcross"	300	0.1
"Chang.Bai.Mountain.5"	"Dumbarton.Oaks.BG"	"Langer"	"outcross"	305	0.150819672131148
"Chang.Bai.Mountain.5"	"X74.32"	"Chang.Bai.Mountain.4"	"outcross"	327	0.142201834862385
"Chang.Bai.Mountain.5"	"X74.32"	"Tatyana"	"outcross"	327	0.123853211009174
"Chang.Bai.Mountain.5"	"X74.32"	"Dumbarton.Oaks.BG"	"outcross"	327	0.192660550458716
"Chang.Bai.Mountain.5"	"X74.32"	"DACT.218"	"outcross"	315	0.168253968253968
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.01"	"outcross"	326	0.167177914110429
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.02"	"outcross"	322	0.175465838509317
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.03"	"outcross"	327	0.195718654434251
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.04"	"outcross"	326	0.0782208588957055
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.05"	"outcross"	314	0.0748407643312102
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.06"	"outcross"	326	0.0751533742331288
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.07"	"outcross"	327	0.129969418960245
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.08"	"outcross"	324	0.154320987654321
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.09"	"outcross"	324	0.143518518518519
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.10"	"outcross"	326	0.00153374233128834
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.11"	"outcross"	326	0.00153374233128834
"Chang.Bai.Mountain.5"	"X74.32"	"Offspring.12"	"outcross"	327	0.00305810397553517
"Chang.Bai.Mountain.5"	"X74.32"	"CACT.105.107"	"outcross"	326	0.125766871165644
"Chang.Bai.Mountain.5"	"X74.32"	"Ogden.Point"	"outcross"	326	0.202453987730061
"Chang.Bai.Mountain.5"	"X74.32"	"Meader"	"outcross"	325	0.115384615384615
"Chang.Bai.Mountain.5"	"X74.32"	"Langer"	"outcross"	327	0.148318042813456
"Chang.Bai.Mountain.5"	"DACT.218"	"Chang.Bai.Mountain.4"	"outcross"	316	0.156645569620253
"Chang.Bai.Mountain.5"	"DACT.218"	"Tatyana"	"outcross"	315	0.128571428571429
"Chang.Bai.Mountain.5"	"DACT.218"	"Dumbarton.Oaks.BG"	"outcross"	316	0.159810126582278
"Chang.Bai.Mountain.5"	"DACT.218"	"X74.32"	"outcross"	316	0.164556962025316
"Chang.Bai.Mountain.5"	"DACT.218"	"Offspring.01"	"outcross"	315	0.152380952380952
"Chang.Bai.Mountain.5"	"DACT.218"	"Offspring.02"	"outcross"	311	0.180064308681672
